,Id,SalePrice
1071,2532,227210.18854762625
1072,2533,198761.28144119508
1073,2534,235142.53941633535
1074,2535,281234.38378311106
1075,2536,230307.70967548553
1076,2537,234911.2129890915
1077,2538,183513.59960336285
1078,2539,189043.08175745045
1079,2540,180991.9353564899
1080,2541,182077.3675254045
1081,2542,163861.1015196686
1082,2543,120341.41369931985
1083,2544,121767.385737087
1084,2545,130451.36643399393
1085,2546,134187.60028821984
1086,2547,136662.75536295446
1087,2548,154589.21230264253
1088,2549,158113.77686736075
1089,2550,556549.305403118
1090,2551,140894.5417710974
1091,2552,128738.2726614674
1092,2553,81748.76494350313
1093,2554,100233.41656530953
1094,2555,112483.92331764624
1095,2556,104558.48414529322
1096,2557,110265.00556954113
1097,2558,147676.43535712303
1098,2559,130731.44989738901
1099,2560,145177.06876657618
1100,2561,144633.2503764043
1101,2562,136843.7842107761
1102,2563,149471.64340481296
1103,2564,199337.139986452
1104,2565,141319.55458158354
1105,2566,148677.6143701331
1106,2567,135825.54895843114
1107,2568,191319.83630890475
1108,2569,208030.80257616405
1109,2570,116638.77116926751
1110,2571,179365.07639460295
1111,2572,158198.78824908816
1112,2573,214024.58834678936
1113,2574,296815.25176806026
1114,2575,128107.11503540206
1115,2576,121344.85023169618
1116,2577,148397.45267688925
1117,2578,88659.57641575462
1118,2579,72464.07940326339
1119,2580,111633.65172026216
1120,2581,118224.51822494502
1121,2582,114169.4603171749
1122,2583,264959.76999691187
1123,2584,163753.37079573786
1124,2585,186854.4697294471
1125,2586,209143.75673111752
1126,2587,198669.43132648786
1127,2588,143566.51312275633
1128,2589,147999.18175109418
1129,2590,211870.2799990279
1130,2591,218839.6336915291
1131,2592,214901.58756964235
1132,2593,242843.4143452656
1133,2594,180491.45562922867
1134,2595,207008.39427148335
1135,2596,304384.8702130106
1136,2597,189619.3061396173
1137,2598,277252.5928761582
1138,2599,317706.30274276726
1139,2600,134497.97665714877
1140,2601,139503.30538193017
1141,2602,85816.07164066938
1142,2603,93709.85530841319
1143,2604,87632.7104819988
1144,2605,82119.34724549018
1145,2606,143745.0247670008
1146,2607,205449.55312393187
1147,2608,192483.16839234484
1148,2609,172127.08130559797
1149,2610,111023.6109985187
1150,2611,122209.22360381112
1151,2612,156819.00841828974
1152,2613,130163.80713788417
1153,2614,126790.49491325105
1154,2615,152129.41889375736
1155,2616,144644.9996719245
1156,2617,173606.6677930083
1157,2618,182662.0465885502
1158,2619,199199.11729182882
1159,2620,189129.786066182
1160,2621,177485.99821874546
1161,2622,182394.46871717426
1162,2623,240346.144829974
1163,2624,291409.5766341234
1164,2625,286007.8944445028
1165,2626,172001.64677174817
1166,2627,172433.23442310543
1167,2628,459721.2635535962
1168,2629,498217.11769903806
1169,2630,372723.36103861197
1170,2631,460221.470557415
1171,2632,409935.7773965874
1172,2633,299573.38099518407
1173,2634,403173.60172625433
1174,2635,153960.2157421329
1175,2636,187741.41491225496
1176,2637,172177.2999171794
1177,2638,252696.4636391903
1178,2639,185899.4819892046
1179,2640,150818.88674120823
1180,2641,111050.24349689414
1181,2642,183419.5652708438
1182,2643,106866.9906270623
1183,2644,124960.05237632018
1184,2645,104770.701786193
1185,2646,96429.1567430459
1186,2647,103964.128625199
1187,2648,140465.0931214633
1188,2649,149142.80016914627
1189,2650,138747.44293344748
1190,2651,146678.05287158553
1191,2652,415094.36144854454
1192,2653,246345.32251553267
1193,2654,256912.13695023174
1194,2655,388396.3747365316
1195,2656,327086.35715223756
1196,2657,327895.9307198428
1197,2658,290514.9999458702
1198,2659,307697.6429017611
1199,2660,345462.34061617596
1200,2661,334367.5959541716
1201,2662,350739.15996337857
1202,2663,283195.5607050279
1203,2664,277261.6836122469
1204,2665,322545.3378979061
1205,2666,278910.7317531793
1206,2667,173189.9064899489
1207,2668,179769.28710124473
1208,2669,176992.7663678689
1209,2670,276652.8131615361
1210,2671,184016.76130209555
1211,2672,191494.3181391437
1212,2673,204086.1266237208
1213,2674,201120.22388594216
1214,2675,176876.31163436614
1215,2676,190353.07913964603
1216,2677,197095.1630192133
1217,2678,252998.12838774154
1218,2679,278095.3522317179
1219,2680,278845.20897249365
1220,2681,400261.4031840378
1221,2682,325255.3192797631
1222,2683,556432.7752499047
1223,2684,313076.4814264347
1224,2685,332571.2716386651
1225,2686,247459.59296535136
1226,2687,310216.31537311175
1227,2688,221025.33298596402
1228,2689,208132.43546792585
1229,2690,428348.52761531674
1230,2691,192014.9740177279
1231,2692,136161.32573552764
1232,2693,194928.27417868233
1233,2694,130363.6823828906
1234,2695,193564.98991838354
1235,2696,185479.2658635378
1236,2697,189732.7616158145
1237,2698,200346.45082998782
1238,2699,174548.0463174391
1239,2700,162166.29009492276
1240,2701,156537.7893967967
1241,2702,118866.44310674054
1242,2703,131975.23669570038
1243,2704,141021.9198867888
1244,2705,122574.76154755612
1245,2706,115469.00139016146
1246,2707,126023.30268707768
1247,2708,133073.58485813945
1248,2709,104536.62200600255
1249,2710,126374.10392924963
1250,2711,247846.21797801624
1251,2712,381481.50514695235
1252,2713,173826.5381075565
1253,2714,153238.299544812
1254,2715,167275.57437906173
1255,2716,152874.3872014445
1256,2717,188022.4158300039
1257,2718,225775.17961253325
1258,2719,154448.16528445727
1259,2720,172537.52153976884
1260,2721,138357.5214694143
1261,2722,156466.9774853339
1262,2723,143134.14726821752
1263,2724,127577.11723567605
1264,2725,133780.1477815964
1265,2726,145182.31395804195
1266,2727,165951.11050295323
1267,2728,181048.73459268344
1268,2729,150258.29492251086
1269,2730,144889.43966347436
1270,2731,126411.31105133175
1271,2732,124776.78509380727
1272,2733,159299.93036739418
1273,2734,139307.71988306264
1274,2735,133329.15776386944
1275,2736,140824.53421693022
1276,2737,122672.66889880251
1277,2738,135899.05129904218
1278,2739,156686.77991589135
1279,2740,136746.90633803
1280,2741,145620.59375212298
1281,2742,158060.82806227024
1282,2743,148768.15937888954
1283,2744,155404.09356819387
1284,2745,138754.0347262856
1285,2746,135485.22225031396
1286,2747,154316.41398407042
1287,2748,126246.39819434172
1288,2749,132849.14061596376
1289,2750,128585.58481801486
1290,2751,134010.64567210182
1291,2752,201989.0610913431
1292,2753,149400.46412620996
1293,2754,207006.0532664592
1294,2755,134052.2724426991
1295,2756,96451.51365232261
1296,2757,72379.22783254733
1297,2758,95188.11652075386
1298,2759,164327.1901052509
1299,2760,129502.98416311009
1300,2761,142765.60095015675
1301,2762,141742.85645871173
1302,2763,184775.98605124175
1303,2764,158625.0358617777
1304,2765,274666.585860539
1305,2766,131201.36235724005
1306,2767,90086.49788909698
1307,2768,123232.67079144064
1308,2769,130713.89811702429
1309,2770,144531.65320620322
1310,2771,114522.93409338128
1311,2772,113496.12507253219
1312,2773,162988.70706154447
1313,2774,137699.92923941987
1314,2775,120526.00839911113
1315,2776,141373.36084805353
1316,2777,151649.7722884026
1317,2778,111358.0288549401
1318,2779,121471.84320157961
1319,2780,92897.96669588187
1320,2781,97840.12027171819
1321,2782,102004.76884894122
1322,2783,103714.22065840065
1323,2784,127709.28376634084
1324,2785,140513.88134591392
1325,2786,76358.50929719824
1326,2787,119500.04698577424
1327,2788,82085.98904000621
1328,2789,177894.5501615337
1329,2790,95872.27338146247
1330,2791,115277.91390228455
1331,2792,66785.47360140155
1332,2793,150578.71809531166
1333,2794,101680.17510060844
1334,2795,119136.05054086438
1335,2796,100009.23595991412
1336,2797,181688.44724266056
1337,2798,112217.63546780599
1338,2799,113448.69050602973
1339,2800,71278.98130268247
1340,2801,107777.49601341602
1341,2802,125795.14974761798
1342,2803,150453.31832705188
1343,2804,135204.52060243636
1344,2805,95469.32178666073
1345,2806,88390.95516430578
1346,2807,157589.48920190497
1347,2808,148488.21462326671
1348,2809,129884.29208258429
1349,2810,130000.33696511507
1350,2811,163880.29300546634
1351,2812,158028.1629215111
1352,2813,155018.53865956597
1353,2814,158684.08389353158
1354,2815,94184.85425201696
1355,2816,229938.98332843388
1356,2817,152507.85488210595
1357,2818,131612.0502225252
1358,2819,184644.28633447533
1359,2820,139086.45636164627
1360,2821,107071.64562908627
1361,2822,191157.43602883402
1362,2823,285166.56962212594
1363,2824,174943.26632900836
1364,2825,148202.2817361503
1365,2826,133700.7838829397
1366,2827,136856.8035083615
1367,2828,213145.27475443482
1368,2829,205173.90431705752
1369,2830,220869.86151099304
1370,2831,183087.4055044557
1371,2832,227710.02215329063
1372,2833,299159.92646448256
1373,2834,217562.70770764313
1374,2835,222740.68586156607
1375,2836,189740.53917852195
1376,2837,155185.65451935737
1377,2838,148523.19928427527
1378,2839,176312.81993767078
1379,2840,199076.9113652893
1380,2841,201098.39899208932
1381,2842,224470.52336077814
1382,2843,145599.11295474268
1383,2844,163402.45378222573
1384,2845,127578.3761267205
1385,2846,208971.1751676016
1386,2847,208901.80957048887
1387,2848,206132.28845090827
1388,2849,204027.44082579197
1389,2850,277539.6116758253
1390,2851,217922.07527273922
1391,2852,231681.8134840916
1392,2853,236176.37384928233
1393,2854,141513.71398616896
1394,2855,201006.69597358175
1395,2856,202954.00873797914
1396,2857,187292.4158511621
1397,2858,202394.8630805382
1398,2859,120576.46690638657
1399,2860,128039.62621844673
1400,2861,123575.65324050601
1401,2862,188061.76366129395
1402,2863,122617.60678236386
1403,2864,245502.02404285176
1404,2865,139933.85784186915
1405,2866,135102.60388120508
1406,2867,98542.43175323473
1407,2868,103949.49594636259
1408,2869,108303.49846295158
1409,2870,133112.80490983135
1410,2871,93892.86234538333
1411,2872,60753.56037962512
1412,2873,100928.96147191242
1413,2874,134331.6999121739
1414,2875,109247.02625365485
1415,2876,161752.2709322098
1416,2877,150605.87903922476
1417,2878,162678.60047543843
1418,2879,131360.991446047
1419,2880,105200.75474545003
1420,2881,143933.5364323309
1421,2882,166073.52482069464
1422,2883,185228.30322395393
1423,2884,193260.077135371
1424,2885,182679.8908317037
1425,2886,208250.71614744415
1426,2887,95845.68745897873
1427,2888,135249.84282783495
1428,2889,61293.01489275679
1429,2890,86708.52008769446
1430,2891,134582.28957218054
1431,2892,50637.93368838793
1432,2893,84714.96673513674
1433,2894,59859.44432360273
1434,2895,313700.5970278422
1435,2896,279068.9181428066
1436,2897,201461.40083595322
1437,2898,147396.9021828685
1438,2899,219161.26255780197
1439,2900,157173.05144693013
1440,2901,193928.34743611366
1441,2902,179027.38586386634
1442,2903,326313.5662721236
1443,2904,339637.4629618521
1444,2905,91147.47669647672
1445,2906,200764.32073108753
1446,2907,111766.54982624287
1447,2908,133513.73999356682
1448,2909,148481.22690653364
1449,2910,83864.99313518888
1450,2911,85515.60170868027
1451,2912,151579.62212465564
1452,2913,83911.67594135011
1453,2914,81449.4769981331
1454,2915,84468.58965955439
1455,2916,84386.97243854441
1456,2917,156953.75922150776
1457,2918,112450.26355516198
1458,2919,229132.92877203043
